target_id	length	eff_length	est_counts	tpm
NM_001128998	762	487.032	0	0
NR_101595	207	32.0425	0	0
NM_060016	7842	7565.82	0	0
NR_050343	137	21.3523	0	0
NM_060017	1149	872.821	0	0
NM_060018	1395	1118.82	0	0
NM_060019	1212	935.821	0	0
NM_060020	564	294.366	0	0
NM_001026284	411	157.128	0	0
NR_050344	210	33.4019	0	0
NM_060021	747	472.224	0	0
NR_050345	21	5.66667	0	0
NM_060022	1980	1703.82	0	0
NR_050346	21	5.66667	0	0
NM_001037886	3387	3110.82	0	0
NM_001037887	1092	815.821	0	0
NM_001026285	306	76.7731	0	0
NM_060024	873	597.137	0	0
NM_060025	489	225.221	0	0
NM_001136300	438	179.844	0	0
NM_060026	2403	2126.82	0	0
NM_060027	1011	734.821	0	0
NM_001136284	1683	1406.82	0	0
NM_060028	1665	1388.82	0	0
NR_050347	145	19.7596	0	0
NR_050348	128	22.0328	0	0
NR_050349	145	19.7596	0	0
NR_050350	137	21.3523	0	0
NM_001025842	408	154.711	0	0
NM_060029	183	26.4291	0	0
NM_001136285	1077	800.821	0	0
NM_060030	1299	1022.82	0	0
NM_060031	480	217.186	0	0
NM_060032	1314	1037.82	0	0
NR_050351	86	27.3636	0	0
NR_002610	114	30.8776	0	0
NM_060033	873	597.137	0	0
NR_002611	109	32.05	0	0
NM_060034	819	543.413	0	0
NM_060035	1944	1667.82	0	0
NM_060036	489	225.221	0	0
NM_060037	2457	2180.82	0	0
NM_060038	516	249.821	0	0
NR_050352	21	5.66667	0	0
NR_050353	88	29.3636	0	0
NM_060039	1440	1163.82	0	0
NM_001129043	165	23.3889	0	0
NR_050354	141	20.4612	0	0
NR_050355	217	36.0792	134.8	622.026
NM_060040	1023	746.821	0	0
NR_050356	139	21.3146	0	0
NM_001026506	1992	1715.82	0	0
NM_060041	2040	1763.82	0	0
NM_060042	2034	1757.82	0	0
NM_060043	2343	2066.82	0	0
NM_001026507	2262	1985.82	0	0
NM_001026508	2058	1781.82	0	0
NR_000051	2351	2074.82	0	0
NR_101596	98	28	0	0
NM_060044	600	328.479	0	0
NM_060045	2538	2261.82	0	0
NR_101597	170	24.5279	0	0
NM_060046	768	492.983	0	0
NM_001026710	720	445.591	0	0
NM_060047	678	404.404	0	0
NM_001276534	1200	923.821	0	0
NM_060048	1188	911.821	0	0
NM_060049	1230	953.821	0	0
NM_060050	1860	1583.82	0	0
NM_001136332	1969	1692.82	0	0
NR_050357	148	20.4387	0	0
NM_060051	1320	1043.82	0	0
NM_060052	1446	1169.82	0	0
NR_050358	108	31.05	0	0
NM_001026361	213	34.5444	0	0
NM_060053	1473	1196.82	0	0
NM_001136295	186	26.9001	0	0
NM_060054	402	149.802	0	0
NM_001264080	708	433.856	0	0
NM_001264079	2259	1982.82	0	0
NM_001264081	2557	2280.82	0	0
NM_001264082	2523	2246.82	0	0
NM_001026241	1677	1400.82	0	0
NM_060057	1689	1412.82	0	0
NM_001264085	2742	2465.82	0	0
NM_001026240	1596	1319.82	0	0
NM_060058	1803	1526.82	0	0
NR_023942	127	22.1207	0	0
NM_060059	189	27.4567	0	0
NM_060060	699	425.028	0	0
NR_050359	21	5.66667	0	0
NM_001026239	1971	1694.82	0	0
NM_001026237	777	501.834	0	0
NM_001026238	1365	1088.82	0	0
NM_001030057	1764	1487.82	0	0
NM_001026236	1599	1322.82	0	0
NM_001030056	1875	1598.82	0	0
NM_001030058	540	271.925	0	0
NM_060066	3561	3284.82	0	0
NM_060067	870	594.137	0	0
NM_001025873	1929	1652.82	0	0
NM_060068	927	650.821	0	0
NM_001026286	3225	2948.82	0	0
NM_001047200	3216	2939.82	0	0
NM_001026287	3108	2831.82	0	0
NM_001264105	1029	752.821	0	0
NM_001264104	1326	1049.82	0	0
NM_001026289	389	138.856	0	0
NM_001264107	489	225.221	0	0
NM_001026290	1350	1073.82	0	0
NM_001264109	4173	3896.82	0	0
NM_001264110	3141	2864.82	0	0
NM_001264111	3564	3287.82	0	0
NM_001264112	3567	3290.82	0	0
NM_001264113	3774	3497.82	0	0
NM_001264114	3774	3497.82	0	0
NM_001264115	4197	3920.82	0	0
NM_060073	2169	1892.82	0	0
NR_050361	87	28.3636	0	0
NM_001025935	1503	1226.82	0	0
NM_001025936	1488	1211.82	0	0
NM_060075	3384	3107.82	0	0
NM_060076	1527	1250.82	0	0
NM_060077	1527	1250.82	0	0
NM_060079	672	398.485	0	0
NM_060080	627	354.553	0	0
NM_060081	1107	830.821	0	0
NM_060082	1113	836.821	0	0
NM_060083	4146	3869.82	0	0
NM_060084	1932	1655.82	0	0
NR_050362	83	26.85	0	0
NM_001128947	519	252.64	0	0
NM_060085	1356	1079.82	0	0
NR_050362_1	84	26.5714	0	0
NR_101598	116	28.9643	0	0
NR_000169	98	28	0	0
NR_050364	82	25.85	0	0
NM_001025827	3444	3167.82	0	0
NM_001025828	3432	3155.82	0	0
NM_060088	747	472.224	0	0
NM_001129027	627	354.553	0	0
NM_001129026	672	398.485	0	0
NM_001136313	606	334.211	0	0
NM_060090	627	354.553	0	0
NM_060091	1353	1076.82	0	0
NM_060092	1416	1139.82	0	0
NM_001136314	1470	1193.82	0	0
NR_023945	69	34.3	0	0
NM_001026217	4473	4196.82	0	0
NM_001026218	4095	3818.82	0	0
NM_001128984	4689	4412.82	0	0
NR_050368	83	26.85	0	0
NM_001026219	3141	2864.82	0	0
NR_000171	98	28	0	0
NR_050370	2364	2087.82	0	0
NR_050371	2210	1933.82	0	0
NR_101599	519	252.64	0	0
NR_101600	144	19.3808	0	0
NR_000170	94	31.4	0	0
NR_050372	150	20.6458	0	0
NR_050374	146	20.0867	0	0
NR_101601	117	27.1613	0	0
NR_101602	1091	814.821	34	6.94694
NM_060097	1518	1241.82	0	0
NM_001136293	1866	1589.82	0	0
NM_060098	2022	1745.82	0	0
NM_001136280	1086	809.821	0	0
NM_060099	1278	1001.82	0	0
NM_001264149	567	297.246	0	0
NM_060100	678	404.404	0	0
NM_001264151	1368	1091.82	0	0
NM_060101	1296	1019.82	0	0
NM_060102	378	129.962	0	0
NM_001025830	654	381.03	0	0
NM_060103	618	345.801	0	0
NM_060104	1176	899.821	0	0
NR_050377	201	29.8635	0	0
NR_050378	94	31.4	0	0
NR_050379	94	31.4	0	0
NM_060105	963	686.821	0	0
NR_050380	21	5.66667	0	0
NR_050381	168	23.9592	0	0
NM_060106	1245	968.821	0	0
NM_001136281	429	172.016	0	0
NR_050382	150	20.6458	0	0
NM_060107	939	662.821	0	0
NR_101603	115	29.5472	0	0
NR_050383	59	27.2222	0	0
NR_050386	127	22.1207	0	0
NR_050387	53	24.5	0	0
NR_050388	53	24.5	0	0
NR_050389	149	20.3892	0	0
NM_060108	687	413.323	0	0
NM_060109	831	555.194	0	0
NM_001026297	1344	1067.82	0	0
NM_001026296	1431	1154.82	0	0
NM_060111	525	258.115	0	0
NM_060112	531	263.688	0	0
NM_060113	606	334.211	0	0
NR_064511	20	4.66667	0	0
NM_001128994	303	74.9066	0	0
NM_001026258	276	63.6027	0	0
NM_001128993	189	27.4567	0	0
NM_001128992	288	68.3701	0	0
NM_060114	618	345.801	0	0
NM_001026259	426	169.808	0	0
NM_001264174	480	217.186	0	0
NM_060115	1461	1184.82	0	0
NM_001264176	975	698.821	0	0
NM_001264177	975	698.821	0	0
NM_060117	1776	1499.82	0	0
NM_060118	999	722.821	0	0
NR_101604	200	29.8112	0	0
NM_060121	1272	995.821	0	0
NM_060120	1323	1046.82	0	0
NM_060122	591	320.035	0	0
NM_060123	3789	3512.82	0	0
NM_060124	594	322.808	0	0
NM_001025863	624	351.695	0	0
NR_050390	110	30.814	0	0
NM_060126	1764	1487.82	0	0
NM_001264188	516	249.821	0	0
NM_001264187	639	366.443	0	0
NM_060127	1182	905.821	0	0
NR_050391	21	5.66667	0	0
NM_060128	1554	1277.82	0	0
NM_001025865	1809	1532.82	0	0
NM_001025866	1683	1406.82	0	0
NR_050392	21	5.66667	0	0
NM_060130	660	386.643	0	0
NM_001128958	474	211.701	0	0
NM_060131	471	208.944	0	0
NM_001264196	288	68.3701	0	0
NR_050393	21	5.66667	0	0
NR_050394	299	73.1775	0	0
NM_060132	1134	857.821	0	0
NR_050395	140	20.9123	0	0
NR_050396	56	27.5	0	0
NR_050397	223	38.8413	0	0
NR_050398	150	20.6458	0	0
NR_050399	219	36.9042	0	0
NR_050400	129	22	0	0
NR_050401	273	62.1879	0	0
NR_050402	144	19.3808	0	0
NM_060133	897	621.015	0	0
NR_050403	143	19.7544	0	0
NR_050404	114	30.8776	0	0
NR_050405	149	20.3892	0	0
NR_050406	210	33.4019	0	0
NR_050407	146	20.0867	0	0
NR_050408	130	21.5547	0	0
NR_050409	142	20.5058	0	0
NR_050410	217	36.0792	0	0
NR_050411	133	21.4277	0	0
NM_001128956	495	230.724	0	0
NM_060135	843	567.137	0	0
NM_001264203	1296	1019.82	0	0
NM_001128955	1371	1094.82	0	0
NM_001264200	1275	998.821	0	0
NM_001264202	1449	1172.82	0	0
NM_060134	1209	932.821	0	0
NR_050412	21	5.66667	0	0
NR_050413	21	5.66667	0	0
NR_050414	174	25.0914	0	0
NM_060136	969	692.821	0	0
NR_050415	75	37.1818	0	0
NM_060137	975	698.821	0	0
NR_050415_1	75	37.1818	0	0
NM_060138	2115	1838.82	0	0
NM_001083136	558	288.839	0	0
NM_060139	552	283.304	0	0
NM_060140	531	263.688	0	0
NM_001026382	1476	1199.82	0	0
NM_060142	699	425.028	0	0
NM_060143	888	612.015	0	0
NM_060144	891	615.015	0	0
NR_050415_2	75	37.1818	0	0
NM_060145	303	74.9066	0	0
NM_060146	1041	764.821	0	0
NR_050416	132	21.5099	0	0
NM_001264218	375	127.579	0	0
NR_050417	94	31.4	0	0
NM_001264219	810	534.574	0	0
NM_001264220	192	28.1053	0	0
NM_001026380	369	122.772	0	0
NM_060147	1479	1202.82	0	0
NM_060148	1458	1181.82	0	0
NM_182029	1374	1097.82	0	0
NM_182030	339	99.0712	0	0
NM_060149	618	345.801	0	0
NM_060150	1239	962.821	0	0
NM_060151	1254	977.821	0	0
NM_001129042	1692	1415.82	0	0
NM_060152	1674	1397.82	0	0
NM_060153	1740	1463.82	0	0
NM_060154	441	182.42	0	0
NM_001026439	3498	3221.82	0	0
NM_060157	612	340.007	0	0
NM_060158	1101	824.821	0	0
NM_060159	1362	1085.82	0	0
NR_050418	21	5.66667	0	0
NM_060160	1182	905.821	0	0
NM_001264238	219	36.9042	0	0
NM_060161	1080	803.821	0	0
NM_060162	918	642.015	0	0
NM_182091	1050	773.821	0	0
NM_060163	2031	1754.82	0	0
NM_060165	486	222.524	0	0
NM_060166	737	462.411	0	0
NM_001306366	228	40.9903	0	0
NM_060167	4173	3896.82	0	0
NM_001025808	1872	1595.82	0	0
NM_001025809	1722	1445.82	0	0
NM_060170	789	513.732	0	0
NM_060171	489	225.221	0	0
NM_060172	2835	2558.82	0	0
NM_060174	1794	1517.82	0	0
NM_060175	408	154.711	1	1.07611
NM_060176	381	132.276	0	0
NM_001128945	414	159.592	0	0
NR_050419	21	5.66667	0	0
NM_060178	609	337.076	0	0
NM_060179	819	543.413	0	0
NR_050420	21	5.66667	0	0
NR_101606	247	49.5729	0	0
NM_001264258	198	29.4054	0	0
NR_050421	143	19.7544	0	0
NM_060180	420	164.586	0	0
NM_060181	1329	1052.82	0	0
NM_060182	1074	797.821	0	0
NM_001128949	814	538.413	0	0
NM_001128948	2307	2030.82	0	0
NR_050422	285	67.2679	0	0
NR_050423	223	38.8413	0	0
NM_170912	1296	1019.82	0	0
NM_170911	1422	1145.82	0	0
NM_060185	405	152.218	0	0
NR_050424	137	21.3523	0	0
NR_050425	147	20.3672	0	0
NR_050426	212	34.2697	0	0
NR_050427	258	54.9582	0	0
NR_050428	148	20.4387	0	0
NR_050429	149	20.3892	0	0
NR_050430	149	20.3892	0	0
NM_060186	1443	1166.82	0	0
NM_060187	1431	1154.82	0	0
NM_060188	616	343.835	0	0
NM_060189	924	647.821	0	0
NM_001037888	339	99.0712	0	0
NR_101607	152	21.1184	0	0
NR_050431	127	22.1207	0	0
NR_050432	127	22.1207	0	0
NR_050433	143	19.7544	0	0
NR_050434	142	20.5058	0	0
NM_060190	1488	1211.82	0	0
NM_060191	414	159.592	0	0
NM_060192	1359	1082.82	0	0
NM_060193	1419	1142.82	0	0
NM_060194	1227	950.821	0	0
NM_060195	255	53.3791	0	0
NR_050435	142	20.5058	0	0
NM_170913	2034	1757.82	0	0
NM_171843	1827	1550.82	0	0
NR_050436	21	5.66667	0	0
NM_060197	492	227.986	0	0
NM_001128988	3246	2969.82	0	0
NM_060198	3261	2984.82	0	0
NR_050437	79	30.5333	0	0
NM_001264284	1350	1073.82	0	0
NM_001264283	1363	1086.82	0	0
NM_060200	399	147.263	0	0
NR_050438	270	60.6418	0	0
NR_050439	109	32.05	0	0
NM_060201	1695	1418.82	0	0
NR_050440	60	28.2222	0	0
NM_001047198	1791	1514.82	0	0
NM_001047199	465	203.699	0	0
NM_001026278	579	308.447	0	0
NM_001026277	1107	830.821	0	0
NM_001026279	1029	752.821	0	0
NR_050443	70	32.1818	0	0
NM_060205	372	125.044	0	0
NM_060206	1548	1271.82	0	0
NM_001136327	1062	785.821	0	0
NM_060207	798	522.68	0	0
NM_060208	525	258.115	0	0
NR_050444	188	27.3541	0	0
NR_050445	273	62.1879	0	0
NR_050446	150	20.6458	0	0
NR_050447	150	20.6458	0	0
NR_050448	149	20.3892	0	0
NR_050449	219	36.9042	0	0
NM_001264297	1113	836.821	0	0
NM_001264298	156	21.3931	0	0
NR_101608	90	31.3636	0	0
NM_001026393	2685	2408.82	0	0
NM_001026394	2118	1841.82	0	0
NM_181998	1506	1229.82	0	0
NM_181999	1461	1184.82	0	0
NM_060211	1434	1157.82	0	0
NM_060212	1431	1154.82	0	0
NM_001264305	1065	788.821	0	0
NM_001264307	1407	1130.82	0	0
NM_001264306	1452	1175.82	0	0
NM_001264308	1374	1097.82	0	0
NM_060214	1122	845.821	0	0
NR_051109_3	22	6.66667	0	0
NR_052334_3	22	6.66667	0	0
NR_071756_4	22	6.66667	0	0
NR_050450	21	5.66667	0	0
NM_060215	1083	806.821	0	0
NM_001026311	1707	1430.82	0	0
NM_060216	1758	1481.82	0	0
NM_060218	1113	836.821	0	0
NR_050451	525	258.115	0	0
NR_050452	219	36.9042	0	0
NM_060219	1611	1334.82	0	0
NM_060220	957	680.821	0	0
NM_001264317	1329	1052.82	0	0
NM_001264316	1620	1343.82	0	0
NR_050453	123	23.7778	0	0
NR_050454	111	30.4444	0	0
NR_050455	184	26.6572	0	0
NR_050456	150	20.6458	0	0
NR_050457	150	20.6458	0	0
NR_050458	83	26.85	0	0
NR_050459	129	22	0	0
NM_060222	447	187.926	0	0
NM_001026314	372	125.044	0	0
NR_050460	20	4.66667	0	0
NM_001026315	1056	779.821	0	0
NM_001264321	780	504.783	0	0
NM_001264322	726	451.456	0	0
NM_060224	603	331.412	0	0
NM_001264326	813	537.413	0	0
NM_001264325	1044	767.821	0	0
NM_170914	1287	1010.82	0	0
NR_002352	1151	874.821	0	0
NM_001129062	540	271.925	0	0
NM_060227	633	360.517	0	0
NM_060228	1293	1016.82	0	0
NR_050461	56	27.5	0	0
NR_050463	410	156.437	0	0
NR_050462	436	178.188	0	0
NR_050464	210	33.4019	0	0
NM_001026469	2196	1919.82	0	0
NM_001026468	1827	1550.82	0	0
NM_060230	1395	1118.82	0	0
NM_060231	1248	971.821	0	0
NM_060232	1050	773.821	0	0
NM_060233	1278	1001.82	0	0
NR_050465	143	19.7544	0	0
NM_060234	1707	1430.82	0	0
NM_060235	699	425.028	0	0
NM_060236	1233	956.821	0	0
NM_060237	2697	2420.82	0	0
NM_060238	2436	2159.82	0	0
NM_060239	720	445.591	0	0
NR_050466	71	33.1818	0	0
NM_060240	312	79.7817	0	0
NM_060241	384	134.703	0	0
NM_060242	2718	2441.82	0	0
NR_101609	101	31	0	0
NR_101610	58	29.5	0	0
NR_101611	169	24.4049	6	40.9309
NM_060243	1404	1127.82	0	0
NR_050468	146	20.0867	0	0
NR_050467	221	37.7021	0	0
NR_050469	21	5.66667	0	0
NR_050470	21	5.66667	0	0
NR_050472	205	31.6209	0	0
NR_050471	332	93.9115	0	0
NM_060244	600	328.479	0	0
NM_060245	792	516.732	0	0
NM_001264348	1041	764.821	0	0
NM_001264349	330	92.3773	0	0
NM_060247	720	445.591	0	0
NM_001128976	1167	890.821	0	0
NM_001128977	1218	941.821	0	0
NM_060249	1122	845.821	0	0
NM_060251	789	513.732	0	0
NR_050473	146	20.0867	0	0
NM_060250	573	302.819	0	0
NR_050474	198	29.4054	0	0
NR_050475	219	36.9042	0	0
NM_060252	942	665.821	0	0
NM_001025927	1212	935.821	0	0
NM_001025926	786	510.732	0	0
NM_001128978	2955	2678.82	0	0
NM_060254	2849	2572.82	0	0
NR_050476	135	21.5402	0	0
NR_050477	77	39.1818	0	0
NM_060255	679	405.364	0	0
NM_170916	1230	953.821	0	0
NM_001264363	639	366.443	0	0
NR_050478	686	412.323	0	0
NM_060259	3165	2888.82	0	0
NM_060260	3153	2876.82	0	0
NM_001128939	753	478.129	0	0
NM_170918	1476	1199.82	0	0
NM_170917	1038	761.821	0	0
NR_061694	20	4.66667	0	0
NR_101612	117	27.1613	0	0
NR_050479	266	58.5853	0	0
NM_060263	405	152.218	0	0
NR_050481	144	19.3808	0	0
NR_101613	89	30.3636	0	0
NM_060264	783	507.732	0	0
NM_060265	747	472.224	0	0
NM_060266	1722	1445.82	0	0
NM_060267	1311	1034.82	0	0
NM_001026535	375	127.579	0	0
NM_060268	393	142.18	0	0
NM_060270	2847	2570.82	0	0
NR_050482	72	34.1818	0	0
NR_050483	120	26.2222	0	0
NM_060271	1200	923.821	0	0
NM_060272	933	656.821	0	0
NM_001026220	1197	920.821	0	0
NM_001026221	531	263.688	0	0
NM_060273	1143	866.821	0	0
NM_060274	660	386.643	0	0
NM_060275	585	314.196	0	0
NR_050484	140	20.9123	0	0
NM_060276	1365	1088.82	0	0
NR_131390	1137	860.821	0	0
NM_060277	951	674.821	0	0
NM_060278	195	28.9132	0	0
NM_001128951	312	79.7817	0	0
NM_001264389	369	122.772	0	0
NM_001264388	3216	2939.82	0	0
NM_060281	702	427.985	0	0
NM_001128952	1203	926.821	0	0
NM_060282	1215	938.821	0	0
NM_001025833	2916	2639.82	0	0
NM_001025834	2091	1814.82	0	0
NM_060284	1083	806.821	0	0
NM_060285	570	300.124	0	0
NM_001264397	1356	1079.82	0	0
NM_001264398	1362	1085.82	0	0
NM_060287	276	63.6027	0	0
NM_060288	1146	869.821	0	0
NM_001276541	180	25.8581	0	0
NM_060291	621	348.766	0	0
NM_060292	2196	1919.82	0	0
NM_001306347	2217	1940.82	0	0
NM_060293	1224	947.821	0	0
NR_050485	177	25.1555	0	0
NR_050486	221	37.7021	0	0
NR_050487	111	30.4444	0	0
NR_050488	151	20.7706	0	0
NM_060295	1218	941.821	0	0
NM_060296	2073	1796.82	0	0
NR_050489	69	34.3	0	0
NM_060297	13170	12893.8	0	0
NR_050490	128	22.0328	0	0
NM_060298	2727	2450.82	0	0
NM_001047219	849	573.137	0	0
NM_001047220	789	513.732	0	0
NM_001047221	462	201.04	0	0
NM_060301	1326	1049.82	0	0
NR_050491	152	21.1184	0	0
NR_050665	155	21.3397	0	0
NR_050492	214	34.9642	0	0
NM_001026537	1293	1016.82	0	0
NM_060304	948	671.821	0	0
NM_060305	390	139.669	0	0
NM_060300	2466	2189.82	0	0
NM_060306	1107	830.821	0	0
NM_060307	585	314.196	0	0
NM_060308	813	537.413	0	0
NM_001276545	711	436.813	0	0
NM_060309	786	510.732	0	0
NM_060310	3450	3173.82	0	0
NM_001129091	2166	1889.82	0	0
NM_060311	2172	1895.82	0	0
NM_001129092	273	62.1879	0	0
NM_060312	1416	1139.82	0	0
NM_060313	1083	806.821	0	0
NM_001026680	1722	1445.82	0	0
NM_001026681	1575	1298.82	0	0
NM_001264427	2163	1886.82	0	0
NM_001264428	1875	1598.82	0	0
NM_001264429	1728	1451.82	0	0
NM_001026295	888	612.015	0	0
NM_001026294	897	621.015	0	0
NM_060316	234	43.4286	0	0
NR_050493	21	5.66667	0	0
NM_001264435	2217	1940.82	0	0
NM_060318	258	54.9582	0	0
NM_001129007	501	235.879	0	0
NM_060319	3108	2831.82	0	0
NR_050494	149	20.3892	0	0
NR_050495	133	21.4277	0	0
NR_050496	139	21.3146	0	0
NR_050497	149	20.3892	0	0
NM_060320	738	463.411	0	0
NR_050498	223	38.8413	0	0
NR_050499	147	20.3672	0	0
NM_060321	1086	809.821	0	0
NR_050500	144	19.3808	0	0
NR_050501	128	22.0328	0	0
NM_001264441	2454	2177.82	0	0
NM_001264442	2406	2129.82	0	0
NM_001264443	2625	2348.82	0	0
NM_060324	3651	3374.82	0	0
NM_060325	1362	1085.82	0	0
NR_050502	132	21.5099	0	0
NM_001026538	1941	1664.82	0	0
NM_001026539	1752	1475.82	0	0
NM_001026540	1761	1484.82	0	0
NM_060327	348	106.066	0	0
NR_101614	324	87.8797	0	0
NM_001276547	285	67.2679	0	0
NM_060328	705	430.899	0	0
NM_060329	2568	2291.82	0	0
NM_001276551	714	439.813	0	0
NM_001276552	912	636.015	0	0
NM_001276553	825	549.249	0	0
NM_001276554	1023	746.821	0	0
NM_001276548	909	633.015	0	0
NM_001276549	1107	830.821	0	0
NM_001276550	1020	743.821	0	0
NM_060330	1218	941.821	0	0
NM_060331	2682	2405.82	0	0
NM_060332	471	208.944	0	0
NM_060333	876	600.137	0	0
NM_060333_1	876	600.137	0	0
NM_001306536	1827	1550.82	0	0
NM_001306535	2310	2033.82	0	0
NM_001306534	2775	2498.82	0	0
NM_060336	417	162.189	0	0
NM_060337	663	389.643	0	0
NM_060338	732	457.411	0	0
NM_060339	414	159.592	0	0
NM_001129001	1755	1478.82	0	0
NM_060340	1749	1472.82	0	0
NM_060341	1746	1469.82	0	0
NM_060342	3549	3272.82	0	0
NM_060343	510	244.407	0	0
NM_060344	741	466.364	0	0
NR_050503	144	19.3808	0	0
NR_050504	224	39.2474	0	0
NR_050505	215	35.4734	0	0
NR_050506	145	19.7596	0	0
NR_050507	143	19.7544	0	0
NR_050508	143	19.7544	0	0
NM_060345	1248	971.821	0	0
NR_050509	222	38.327	0	0
NM_001264469	978	701.821	0	0
NM_001264468	1239	962.821	0	0
NM_060347	1548	1271.82	0	0
NM_001136308	171	24.6487	0	0
NM_001264472	327	90.1349	0	0
NR_101615	77	39.1818	0	0
NR_024289	173	24.7569	0	0
NM_060349	436	178.188	0	0
NM_060350	681	407.364	0	0
NM_060351	783	507.732	0	0
NM_001026351	522	255.405	0	0
NM_060352	933	656.821	0	0
NM_060353	627	354.553	0	0
NM_001047204	528	260.903	0	0
NM_001047205	417	162.189	0	0
NM_060355	522	255.405	0	0
NM_060356	732	457.411	0	0
NM_060357	1737	1460.82	0	0
NM_060358	951	674.821	3	0.740133
NM_060359	591	320.035	0	0
NM_060360	462	201.04	0	0
NM_060361	1722	1445.82	0	0
NM_060362	1107	830.821	0	0
NM_060363	1164	887.821	0	0
NR_024288	178	25.4102	0	0
NM_060364	747	472.224	0	0
NM_060365	939	662.821	0	0
NR_050510	132	21.5099	0	0
NM_060366	546	277.589	0	0
NR_003381	226	40.1152	0	0
NM_060367	1437	1160.82	0	0
NM_182028	1323	1046.82	0	0
NM_060368	2985	2708.82	0	0
NM_001047195	627	354.553	0	0
NM_001047196	255	53.3791	0	0
NM_001083144	330	92.3773	0	0
NM_001083145	339	99.0712	0	0
NR_050511	21	5.66667	0	0
NM_001026457	1197	920.821	0	0
NM_001026458	705	430.899	0	0
NM_060371	1506	1229.82	0	0
NM_182049	1524	1247.82	0	0
NM_001264504	554	285.101	0	0
NM_060372	1476	1199.82	0	0
NM_001306532	2256	1979.82	0	0
NR_024291	63	28.3	0	0
NM_001306533	798	522.68	0	0
NM_060374	9309	9032.82	0	0
NM_060376	738	463.411	0	0
NM_060377	468	206.291	0	0
NM_060378	1635	1358.82	0	0
NM_060379	813	537.413	0	0
NM_060380	909	633.015	0	0
NM_001264513	1395	1118.82	0	0
NM_001264514	1098	821.821	0	0
NR_050514	150	20.6458	0	0
NM_060382	1572	1295.82	0	0
NM_001264516	561	291.485	0	0
NM_001264518	585	314.196	0	0
NM_170919	582	311.259	0	0
NM_171844	558	288.839	0	0
NM_060384	1299	1022.82	0	0
NM_001264521	243	47.8066	0	0
NM_060385	1104	827.821	0	0
NM_060386	522	255.405	0	0
NM_060387	1698	1421.82	0	0
NM_060388	1407	1130.82	19	2.79728
NM_001264526	6660	6383.82	0	0
NM_001264527	6738	6461.82	0	0
NR_101616	92	32	0	0
NM_060391	957	680.821	0	0
NR_050515	150	20.6458	0	0
NM_060392	396	144.685	0	0
NM_060393	1056	779.821	0	0
NR_050516	132	21.5099	0	0
NR_050517	142	20.5058	0	0
NM_060394	624	351.695	0	0
NM_060395	2916	2639.82	0	0
NM_060396	318	83.5631	0	0
NM_060397	1923	1646.82	0	0
NM_060398	516	249.821	0	0
NM_060399	408	154.711	0	0
NM_001264538	267	59.0908	0	0
NM_001264537	285	67.2679	0	0
NM_060401	552	283.304	0	0
NM_060402	642	369.406	0	0
NM_060403	1368	1091.82	0	0
NM_001047164	2121	1844.82	0	0
NM_001047163	2274	1997.82	0	0
NM_060405	1599	1322.82	0	0
NM_001025789	927	650.821	0	0
NM_001025790	990	713.821	0	0
NR_050518	108	31.05	0	0
NM_001047166	228	40.9903	0	0
NM_001047165	300	73.5101	0	0
NM_060407	363	118.088	0	0
NM_001025788	153	20.9157	0	0
NM_060408	1041	764.821	0	0
NM_060409	831	555.194	0	0
NM_060410	1083	806.821	0	0
NR_050519	114	30.8776	0	0
NM_060411	1239	962.821	0	0
NM_060412	141	20.4612	0	0
NM_060413	1200	923.821	0	0
NR_050520	264	57.6182	0	0
NR_050521	123	23.7778	0	0
NM_001264561	1626	1349.82	0	0
NR_050522	143	19.7544	0	0
NM_001026427	1554	1277.82	0	0
NM_001026425	1464	1187.82	0	0
NR_050523	139	21.3146	0	0
NR_050524	147	20.3672	0	0
NR_050525	59	27.2222	0	0
NM_001026423	1527	1250.82	0	0
NM_001026424	1533	1256.82	0	0
NR_050526	123	23.7778	0	0
NR_050527	150	20.6458	0	0
NM_001026422	1593	1316.82	0	0
NM_001264563	975	698.821	0	0
NM_001026426	912	636.015	0	0
NR_101617	123	23.7778	0	0
NM_060417	438	179.844	0	0
NM_060418	264	57.6182	0	0
NM_060419	1353	1076.82	0	0
NM_060420	3093	2816.82	0	0
NM_060421	2322	2045.82	0	0
NM_060422	3078	2801.82	0	0
NM_060423	906	630.015	0	0
NM_060424	1152	875.821	0	0
NM_060425	1293	1016.82	0	0
NM_060426	789	513.732	0	0
NM_060427	408	154.711	0	0
NM_060428	1203	926.821	0	0
NM_182085	2865	2588.82	0	0
NM_060429	3789	3512.82	0	0
NM_060430	1941	1664.82	0	0
NM_060431	1479	1202.82	0	0
NM_060432	2124	1847.82	0	0
NM_060433	1212	935.821	0	0
NM_060434	390	139.669	0	0
NM_001264585	2190	1913.82	0	0
NM_001264586	2358	2081.82	0	0
NM_170920	309	78.0646	0	0
NR_050528	59	27.2222	0	0
NM_170921	291	69.8639	1	2.383
NM_170922	231	42.1429	0	0
NR_101618	73	35.1818	0	0
NM_170923	786	510.732	0	0
NM_001026577	1326	1049.82	0	0
NM_001026579	282	65.6873	0	0
NR_050529	54	25.5	0	0
NR_050530	54	25.5	0	0
NM_001026580	468	206.291	0	0
NR_024292	105	31.3056	0	0
NM_001264594	1176	899.821	0	0
NM_001264595	1554	1277.82	0	0
NM_060436	1095	818.821	0	0
NM_182092	222	38.327	0	0
